0	我因工作需要长期出差。自2006年12月，每周都要到杭州几天，曾先后住过维景国际、马可波罗假日、中山国际、华美达海华、最佳西方瑞丰格琳、龙禧商务等酒店，但最终把杭州的商务、旅游住宿锁定在最佳西方梅苑宾馆，至今已有一年有余。原因就在于此酒店的性价比太高了，我亲身的经历：刚第一次晚上入住，只认为四星、全球最大的连锁酒店没什么与众不同，但第二天楼层接待、大堂副理、楼层服务员都知道我的姓名，使人感到有很大的亲切感，这种VIP待遇只有在国外四星级以上、国内个别五星级VIP客人才会享受得到的。补充点评 2008年6月4日 ： 姓名杨琥，联系方式MAIL:yang-hu-@163,参加“细节感动浙江”活动
1	对过境旅客来说是不错的选择。
1	估计是出差这个月住的酒店里面最差的了酒店，可以说甚至连如家之类都不如，价格是328，含早餐，开始给个9楼，打开电梯就知道错了，脏兮兮的地毯，房间门破破烂烂，还打不开，撤！下面前台的还问怎么了，后来要给我升级到高级间，先看看，哎呀，还是差，但是时间已经快6点了，路面又下雪，还有其他事办，将就吧，晚上回来马桶是漏水的，还是热水，坐上去，蒸汽腾腾，屁股湿湿，第一次，浴室东西很一般，老的掉牙的酒店，特别讨厌前台的服务员，没有一点服务意思，以后不敢再住这家酒店，携程话务员还要说是星级好酒店，就知道骗钱
1	酒店一般化，饭菜不行！
0	08.4.28-30号住了两天，感觉该酒店物超所值。干净宽敞，安静，床很舒服。洗澡水很热很大。值得再住。早餐很一般，但针对这个价格还可以了。
0	还行。因为是帮朋友订的，没有听说有啥不好的。总体感觉还可以的
0	住的商务间很大,这样使得看电视很费力,不得已把一个沙发拖过来,床太硬.其他都还好.
1	酒店比较旧，设施也比较老，客房服务人员态度比较冷漠，而不讲普通话，让我们外地人觉得有点麻烦。客房里不能烧开水,需要打电话叫服务员送开水过来。
0	１酒店的服务非常好，就连酒店做卫生的阿姨都会很有礼貌的对小朋友打招呼，是我在其他酒店没有感受到的，非常适合居家度假入住。２中餐厅很有特色，乾隆一品鱼头很有特色，半个鱼头３．６斤，再加两个小菜，一家三口可以吃的很饱。３室外游泳池一定要去，免费的不享受可惜了，白天晚上的感受不一样。相比之下千岛湖旅游项目倒是逊色了很多，不如在酒店好好享受了。
1	对这个酒店的失望是从踏入酒店后的第一分钟开始,一直持续到离开这个酒店后的一个半月,1)1月22日入住,下雪,下了车拿着行李,门童视而不见;2)大堂暖气不足,温度很低3)入住花了差不多二十分钟,其实前台客人并不多,主要是工作人员明显是生手,而且态度还很生硬4)半夜一点洗澡,没热水,打N多次电话,过了差不多半小时才有一个工程人员上来帮助解决问题5)上网,网络是坏的,同样需要工作人员搬开家具来维修6)终于要睡觉了,才发觉过道的等无法关掉,接着又让维修人员上来维修,结果是维修人员也无法解决问题,只能拔掉灯泡7)真正的噩梦是1月23日离开店结帐,首先我要找大堂经理对昨晚这些问题问个所以然,结果过了半小时才见到大堂经理,又过了半小时才决定给我打8折.结帐时,涮了第一次卡号称POS机坏了,我明明听到是连通了,但工作人员硬说没连通,结果又刷了第2次,结果我打电话到银行问,证明酒店的确是刷了我2次672元.大堂经理答应马上传真通知银行取消一次,结果离开武汉后酒店一直没退款,又打了无数次长途,终于退了款.我去银行核查,酒店是2月20日把手续发到银行的,款是2月28日到我帐的.真的是不明白,这种酒店怎么能开业接客.可不可思议的是这种酒店管理公司怎么还有人用?居然还五星标准,我看是4星的硬件,招待所的服务水准,连快捷酒店都比不上
0	之前就听说苏州万丽是苏州生意最好，房价最高，也是业内人士最推崇的酒店，远胜于喜来登，香格里拉，索菲特，在苏州属于一枝独秀型的，平时房间非常的难定，几乎天天满房，这次好不容易定了个行政套，本打算住一天，后又延了一天，简单来说吧，房间不大但很温馨，酒店工作人员不多但都非常专业，亲切，严格意义上来说该酒店硬件并不突出，没有游泳池，没有特色餐厅，建筑也没有什么特色，处处透露着简单，适用，大气，但是只有你住了以后才会觉得，值！。。。。。。。还记得苏州迷宫喜来登的恐怖经历， 差点把我绕死。。。。。。。。。。。。。下次只要有房间，肯定住他。
0	这次入住的是大床房，房间设施还算可以，没想象中那么旧。浴室好像是新弄过了，还挺干净整洁的。酒店的服务还行，前台还算有求必答的。补充点评 2008年6月21日 ： 早餐在25楼，花色很少，很是一般了。
1	订的东苑给升级到了主楼，房间较小但设施齐全，但是如果可以选择重新选择一次我不会愿意升级的，因为主楼旁边的酒吧实在是太吵了，还有震动，小心脏吃不消，好不容易睡着了3点多又被吵醒了，痛苦！！！对了，还有高架！
1	我擦，就这酒店也敢卖500多元一间，太欺客了吧！墙居然是乳胶潻涂料的，浴缸不如别有，看了脏的恶心，还要站里面洗澡，一次性拖鞋，真叫我领教了什么是薄如蝉翼，不如小旅店的质量，打开塑料袋一股薰人的化工恶臭。满房子没顶灯，4台灯把插座全占了，你要绐手机充个电，〇k，台灯拔掉！上海人你精明的过头了吧！是不是觉得赶飞机的都外地人好欺负啊！走这么多城市住这么多酒店，对你们印象太差了！200元收费我给你3颗星评价，携程价500多元，有负分吗？我给你评负分，携程网网管我告诉你，别把我这条清掉，否则我找你们的麻烦.
0	非常不错的酒店，依山傍水，里面大片森林，散散步很不错，坐在湖边也休息也是不错的选择；房间很幽静，房间的设施很好，服务员态度也很好。
1	相当旧的酒店，瞬间回到80年代招待所，还死贵，不会在住！
0	非常精致温暖的酒店，很有特色，服务也很到位。入住当天去餐厅吃饭，东西很好吃，可是由于高原反应，几乎什么都吃不下，叫服务员打包，结果服务员居然很体贴地说可以放在厨房第二天再热一下吃，还端来了姜茶，赞一个！就是洗澡不大舒服，卫生间太小
1	感觉一般，就是各方面都一般，在三门峡这种地方住住还是可以的
1	"俗话说""便宜没好货"",""一分价钱一分货"",建议携程网不要再向客户推荐该酒店."
0	很不错的一家酒店，早餐很丰盛，晚上还送水果和小点心，服务也不错。
0	入住的是80公社标准间，很有特色。交通很便利。唯一不太好的是看不到服务员，打电话叫的话要连续几次才有人出现。
0	服务生很周到，携程和酒店的合作应该很好，有水果送，又可以免费洗烫2件衣服，而且速度很快，我们去的时候有人开会，估计占了很多房间，没有相应的房间了，酒店免费给我们升级，入住商务房。不过酒店有点旧了，该翻新一下了。还有就是周围没什么商场，晚上吃完饭想下去走走，周围全是卖烟酒的，难怪郑州空气那么差……其余都很好。相当满意。
1	机场比较近，有车送比较好，环境比较一般
0	还不错得酒店，我去过夏威夷，那里不如这里，这里得感觉才像4星的，就是前台的女孩不热情，很冷淡的接待你。我住的350的双人房间，床很大，房间也很宽敞，每天又2瓶免费的矿泉水，有保险箱，有小冰箱，电视是25寸的，能免费上网，电视也能上网，有星空电影，凤凰卫视一些频道，就是没有BBC，CNN什么的。早餐还算一般，比较丰富，就是没有我爱吃的东西。对了电视上网还有一个无线的小键盘，比较有意思。这里还有很多房型，比如无烟层，女性层，A型标准间，普通标准间等等，不知道携程为什么只提供了这么少的房型。我本来要订10天的房子，可是只给订5天，入住后再续住，比较麻烦，而且我订之后发现金鼎和夏威夷在携程上都显示满了，可是我在酒店前台问，还有很多空房可以住，不知道这是怎么会事。金鼎的餐厅饭菜还可以，夏威夷我也去吃了，和我们一起的老美说，夏威夷太难吃了，还是金鼎好些。这里交通很方便，距离步行街很近，但不吵，夏威夷离步行街太近了，比较吵，也比较闹一些。还有，我对携程订房有些意见，如果我入住时间比较长，酒店那方就不让订了，我只能先入住，然后再续住～，不太合理。牡丹江还有一些酒店，比如远东，就在夏威夷对面，携程上不能订，金鼎对面和斜对面要开2个比较大的酒店，看装修应该是4星了，不知道怎么样。点评完毕，谢谢收看。不到支持请见谅。
1	国内外酒店都住过不少，丹东也住过国际酒店20楼，这次是因为办事，才选择这家所谓丹东唯一一家四星级酒店，但从来没有见到过服务质量这么差的酒店，处处和客人为敌。本人14日入住，由于本人是16日晚十一点多的航班，15日中午特意和前台说能否在16日晚六点结帐时，总共收两天半的房钱。前台当时同意，并刷了我两天半的预付款。可等到16日晚六点2分，同志们，就过了两分钟时间，他们居然要收我三天的房钱。当时本人先耐着性子，和前台两个服务员解释。后来一个戴眼镜的女大堂副理也过来。可说来说去，就是说酒店电脑系统六点一过就自动锁定为一天。副理后来打电话请示什么陈经理，我站在旁边亲耳听了个详细。她只是说，有个客人过了六点想退房提出算半天，行不行？得到否定的答案后，她就抬头拒绝了本人。本人告诉她：“你这就叫打电话请示呀？你电话中和你们经理讲了我15日就提出算半天你们同意的事实了吗？”她被问住了！本人由于赶时间，懒得再和她们理论。奉劝携程不要与这家酒店再签订住房合约，免得引来更多的投诉。
0	房间很大，大的让我去其他宾馆都感觉性价比不高！服务也不错，值得一住！！
0	房间感觉很上海化，结构紧凑，服务态度尚可，大厅也不错，是个标准的四星酒店。只是周边环境不是特别的优雅，如果只是对房间内部要求比较高的朋友，可以考虑。附近有一个新天地步行街的地方，可以在那边用餐，因为酒店内部中餐和西餐味道都不尽如人意，西餐分量少的可怜，感觉是用咖啡杯盘子盛菜，而中餐价格相对低一点，味道却都比较咸，很多菜都要放酱油，包括炒饭在内。酒店人员素质感觉亲和力有待改进，有时候给人一种冷冰冰的感觉。房间的网络是要收费的，1分钟1块钱，一天包是60块。对网络有要求的朋友应该要好好考虑一下是否愿意接受，不过毕竟在上海这种城市，几乎是找不到免费的服务的。酒店背后就是个中学，有时候会感觉有点吵闹，而且现在中学旁边有工地面对酒店在施工。
1	位置有点篇，房间不是很隔音，不过100多的房价也就这个样了。
0	山庄很安静,空气非常好,交通也方便,房间空调不太凉
0	在潮州可能也找不到更好的酒店了，感觉不如白玉兰。
0	非常满意！！下次还会住的。呵呵。非常满意！！下次还会住的。呵呵。
0	这个酒店值得推荐,地理位置真是好,中式庭院也很美.就是服务有待改进,住了两天没看到什么笑脸;因为手机充电器是英式插头无法充电,向前台借接线板,回答是没有,第一次在四星酒店听到这样的回答...总体来说硬件是不错的,设施或许不是很新,但是环境优势突出.
0	酒店服务非常好，房间还可以，总之比较满意啦！
0	很好,风景美极了,窗户下面就是海,在边上的酒吧喝着啤酒,看着海景,简直太享受了,下次去还会去住这家酒店
1	早餐非常简单和差，距离客房很远，需要到后面的附楼，或者通过弯弯曲曲的后勤走到，非常不方便。我住的豪华标间，装潢有点旧，较简单。办理行李寄存只有1个人，7到8个客户等着提和寄，等了约20分钟。退房也只有1个开票和结算的人，12点办理时，有10位左右的客户在等待，总台服务小姐说;领导只有安排一台电脑办理退房开票手续，结果我等了足足30分钟才办完。与四星级服务差远了。所有台阶没有斜坡，拉杆箱只有提着上，更没有行李员帮助提的。
1	因为第二天一早要从浦东飞所以选择了这家酒店，不过房间真的很老很旧了，实在不敢恭维！第二天早上送浦东机场的大巴等了好久结果还超载，太可怕了
1	酒店很旧，服务很一般。只是离火车站比较近而已。实在没什么好的。携程的价格有很大的水分。
0	第二次入住没有前一次感觉好送的水果不新鲜
1	无网络无法上 太差
1	饭店坐地起价！协程上面6月份就定好暸8月10号6日6个标准间，每个300，到了那里变成380了，我们坚决不肯多出钱，饭店就说是没有6个房间，只有4个了。这不是故意变相加价吗？我们坚决不肯就范，要求协程出面解决！！最后给了总统套房，由协程出多出来的部分。如果大家以后碰到这种事情千万不能妥协，要求协程出面解决！
1	房间设施还可以，但酒店内非常的冷，冬天不推荐入住。
0	位于过江后钱塘江大桥和钱江四桥之间，不出所料，环境很好，尤其是空气绝对清新，基本没有噪音，好安静！枕潮轩双号房间可以看到钱江，房间新装修过，早餐不错，种类很丰富，就是携程订的只有单早，自己付了100元（四人）。驾车自助游住宿比较合适。
1	服务让人永远不想再来
0	设备完善，环境较好。就是楼层服务员不能及时地帮助客人与前台联系上，不过，总体还算好了。
0	房间非常宽畅，服务也很好，喜欢住酒店式公寓。离李公堤、金鸡湖很方便，开车5分钟。室内游泳池不大，但水温挺高，适合小孩子玩。金鸡湖很漂亮，周边餐厅、酒吧、还有OUTLETS，无论中午还是晚上，选择在靠窗望湖的座位用餐，让人心情放松而愉快。
1	房间隔音实在太差了，我住的是最贵的了，隔壁有人上网，他们的QQ好友上线的提示音都被我听得一清二楚，搞到半夜三天钟才睡着，刚睡三四个小时，就听到外面服务员拿着扩音器大喊某某房间的住客起床，就好像部队里早上叫军人起来做早操一样，居然用扩音器大喊，操操操，这种怪事都有！难道不会打电话到他们房间叫他们起床啊？为什么叫一个人就得用扩音器大喊，弄得整栋楼都无法入睡！！！我第一次入住如家快捷就遇到这种情况，以后免费我都不会入住如家快捷了！！！
0	蓝天宾馆的服务绝对的好，每个宾馆员工见到每个客人都面带微笑，说：“你好！”服务很周到，餐厅的菜也很合口，设施很齐全，四星级的酒店有五星级的服务，我们一家人都很满意，决定下次去威海，还住蓝天宾馆。
1	唉，怎么说呢，这是我住过的最差的的四星的酒店，还是贵宾楼，晕！硬件设施估计只有二星的标准。性价比太低！
1	非常非常一般的酒店，无法跟如家或者莫泰比，居然还称之为是环保经济型酒店，汗啊。第一次见到房间里有燃气热水器，还是“前锋”的，是那种开了之后发出哄哄声响的！！！床也不舒服，垫被会移动，毛毯。。。古老的毛毯啊，已经十年没见过乐。唯一称赞的是地理位置，附近吃的喝的倒是有很多。
1	本来是订的3个晚上，住了2个晚上实在受不了了，我到贵阳的第一个晚上是住在锦江鲜花酒店，第二天委托携程帮我定3个晚上在瑞金酒店，电视比我11年前结婚的电视还破，服务员素质太差了，连基本的礼貌也没有，好象我上辈子欠她们什么一样；敲了一下门马上就开门，我还在房间里面呢，结帐的时候面无?
0	地理位置非常优越,机场大巴\地铁和公车几乎就在门口,但靠街的房间晚上可能会有点吵.
1	优点：位置非常好，紧挨着静安寺地铁站。房间大；盥洗用品很好。高级大床房面对小公园就没有环境噪音（另外一面对着马路就特别吵）。 缺点：最要命的缺点是房间之间根本不隔音！！！！！就是墙壁、不是隔门，这个不隔音的情况跟2星酒店没差别！！！连住三天都遭遇左右房间各种噪音直至半夜12点以后，即使是正常说话都听的一清二楚！！！早餐极度拥挤，花样倒是多，质量不高。结账每人3-4分钟（也不算很慢），早晨8:30等候结账的有19个人，所有人都在着急、抱怨，前台疯狂地忙碌但是非常无奈，反复表示只有3台电脑，没办法了。 推荐给睡眠特别结实的、不在8:30-9:00结账的、对早餐无所谓的、要求位置特别便利的人入住。
0	在西宁住过几个酒店，此酒店虽然比起内地的四星级差一些，但在西宁也算是不错的了，价格也不高。房间里东西倒是干净，地毯有点脏。用的是地暖，感觉比空调舒服多了，也没有噪音。安全，周围环境尚可。
0	酒店位置交通方便，走不远就有多路公交车；服务很好，我们提前入住，并没有多收费用；吃饭方便，楼下就是避风塘，酒店中餐厅的套餐也不错，味美实惠。购物也很便利，不远的延安路就有采芝斋的专卖店，而往中山酒店走的方向一条小巷子里有菜市场，可以买到蔬菜水果和油条早餐。宾馆反馈 2008年8月11日 ： 非常感谢您对我们酒店服务的肯定。酒店会不断的努力，提升酒店品质，提高服务质量。衷心期待您的再次光临！
1	我这次是第5次住在长春的雁鸣湖大酒店。昨晚夜里停电。深夜我睡着了。我的钱包被内贼进入我的房间，偷了我近1000元和4张信用卡。。。我的证件和外币，数码相机等都在房间的保险箱里，原封不动。我打了好几个小时的长途电话来处理我的信用卡的冻结。我报案了，这个4星酒店的保安摄像探头竟然坏了，没有修理！保安还查房卡入门时间，就是没有其他人在深夜进入我的房间。难道内贼不会用其他高明的方式进入吗？我的羽绒服也被这个内贼放在地上！我醒来时没有多想！近中午时我才发觉钱包少了现金和信用卡！还有，这家酒店的态度很差！没有同情心！我之前授权的2000元，我打了国际电话，银行说两天前我入酒店的2000元授权了，可是酒店的财务不领情，说中国银行没有授权。我又打了国际电话，我的银行说通过了！这家4星级的酒店不负责，认为不可能发生，我报案了，我下次再也不住这个1星不到的服务态度，很可耻！我还要把这个事件说给那些想定这个酒店的住客。酒店为何停电，摄像头坏得也太凑巧了来让大家知道这种内贼行为是要强力打击的。好了，不说了！！！ 千元丢了小事。酒店的处理态度我很反感！我强力告诉大家和提醒其他人不要到该酒店！
1	前台接线人员素质太差！
1	现在就在这住着，隔音太差了，要疯了
0	这是我出门住过的性价比最高的酒店了～～～服务很好，房间也没漂亮，开开窗就是滨河路的景色～美中不足的就是酒店大概有KTV包房，晚上12点前在房间里都能听到好大声音的音乐……其他的服务简直好极了～以后希望还能入住。呵呵 就是莱西地方太小了
